Date,Open,High,Low,Close,Volume,Adj Close
22/4/2014,4.47,4.64,4.46,4.56,33931300,4.56
23/4/2014,4.6,4.64,4.41,4.42,54312800,4.42
24/4/2014,4.64,4.66,4.2,4.35,71271100,4.35
25/4/2014,4.26,4.28,4.01,4.08,43523900,4.08
28/4/2014,4.08,4.11,3.76,3.9,45043500,3.9
29/4/2014,3.87,4,3.82,3.95,24063900,3.95
30/4/2014,3.95,4.05,3.84,4.05,31563000,4.05
1/5/2014,4.1,4.13,3.88,3.9,27030200,3.9
2/5/2014,3.93,4,3.85,3.86,17255100,3.86
5/5/2014,3.84,3.9,3.8,3.84,9230700,3.84
6/5/2014,3.85,3.85,3.68,3.71,18606200,3.71
7/5/2014,3.72,3.72,3.44,3.56,32247100,3.56
8/5/2014,3.53,3.67,3.5,3.54,17980800,3.54
9/5/2014,3.53,3.54,3.47,3.48,14237000,3.48
12/5/2014,3.53,3.66,3.53,3.59,17863500,3.59
13/5/2014,3.64,3.81,3.59,3.66,23832500,3.66
14/5/2014,3.64,3.68,3.5,3.52,23350800,3.52
15/5/2014,3.5,3.53,3.34,3.36,42295400,3.36
16/5/2014,3.33,3.45,3.25,3.35,33379900,3.35
19/5/2014,3.27,3.52,3.27,3.5,33899200,3.5
20/5/2014,3.47,3.51,3.32,3.35,17580100,3.35
21/5/2014,3.38,3.42,3.29,3.39,24902100,3.39
22/5/2014,3.39,3.45,3.29,3.3,25977200,3.3
23/5/2014,3.32,3.35,3.25,3.28,25672500,3.28
27/5/2014,3.32,3.45,3.29,3.41,26414000,3.41
28/5/2014,3.41,3.49,3.4,3.44,20058200,3.44
29/5/2014,3.47,3.51,3.37,3.41,26085900,3.41
30/5/2014,3.4,3.49,3.35,3.45,25131200,3.45
2/6/2014,3.44,3.47,3.37,3.39,19543900,3.39
3/6/2014,3.41,3.41,3.3,3.31,25183200,3.31
4/6/2014,3.31,3.34,3.25,3.27,27145200,3.27
5/6/2014,3.21,3.22,2.73,2.97,152132800,2.97
6/6/2014,2.99,3.07,2.91,2.98,30940400,2.98
9/6/2014,2.99,3.07,2.98,3,19546200,3
10/6/2014,3.06,3.22,3.06,3.2,43411300,3.2
11/6/2014,3.16,3.25,3.11,3.18,21967700,3.18
